track_id,track_name,track_artist,playlist_genre,track_popularity,danceability,energy,valence,tempo,duration_ms,tempo_norm
4XB0xu7PoC5rj8YpHzvo3y,4U,Aero Chord,edm,0,0.583,0.985,0.494,108.004,244444,0.4510691613765453
2uF9MllYoEuXzUnMudZG4c,"Everyday, Everyday (feat. Nevve)",Manila Killa,edm,0,0.327,0.698,0.256,92.289,219497,0.3854368526561978
4tTBDyNwQm9dyh6DS3spB5,Volar Volar,Cartel De Santa,rap,0,0.62,0.816,0.668,179.992,293360,0.7517206815903775
356O2p4JCGVcsxSI0LBWiP,Mr. Telephone Man,New Edition,r&b,0,0.699,0.655,0.846,94.126,241400,0.3931089208152356
0hew0h04VY3ShVnbD0wOsb,If Ever,Da A Clan,latin,0,0.652,0.801,0.842,121.368,218787,0.5068827263615102
7sx7G5Wf3DauBG4FXS5dVI,Tu Angelito,Chino & Nacho,latin,0,0.834,0.865,0.914,118.047,237680,0.4930128633478115
7JTzRJgfoKxJk1hsAnDzom,Xylofun,Reid Stefan,latin,0,0.723,0.971,0.852,126.048,224762,0.5264283327764785
3pGnvyd0UBaFKF9PYM2ULM,Stomp!,The Brothers Johnson,r&b,0,0.881,0.582,0.898,119.579,246133,0.49941112596057463
5VcilNhompGkqXiF5pi7It,Skurr,Terrence North,r&b,0,0.617,0.563,0.128,90.041,225600,0.3760482793184096
2B3FCVxi308OK2z8suLD7r,Afro Trap Pt. 4 (Fais le mouv),MHD,rap,0,0.952,0.758,0.843,126.981,155707,0.5303249248245907
2kL2hCTYMfR69sQkRbALDY,Rock The Boat,Aaliyah,r&b,0,0.635,0.727,0.428,92.992,275427,0.3883728700300702
3lVW4iUtV7XxZXAER3Z3Ry,Alive (Remix),Hillsong Young & Free,edm,0,0.525,0.853,0.456,154.94,228867,0.6470932175075176
4ZzFtk0U3BQalY3nLEaZJ9,Mind Games,BANKS,pop,0,0.331,0.34,0.111,95.011,289120,0.39680504510524556
5gpM9XBFoo69D2gWi461z7,Easy Does It,Harrison BDP,edm,0,0.773,0.578,0.463,126.002,386781,0.5262362178416304
3kigBixeWyRwKg5XmjXBI6,Drake We Made It,Young Money,r&b,0,0.788,0.821,0.716,116.026,185186,0.4845723354493819
5iZVTYv8j4nyaNwlzf0T7H,V.I.P. (feat. The Product G&B),Kay One,latin,0,0.888,0.667,0.745,110.042,264284,0.45958068827263615
0GbN4lapADSramCU7SdunV,Under and Over It,Five Finger Death Punch,rock,0,0.478,0.996,0.116,75.959,230748,0.3172360507851654
1tEuta3fSTK7fXyr0kCVi6,Bad Blood,Neil Sedaka,rock,0,0.736,0.74,0.848,148.811,187617,0.621495990644838
5mQuoUruo18S4KcXRiTwos,Iggy SZN,Iggy Azalea,rap,0,0.953,0.736,0.369,105.025,200854,0.4386276311393251
53Kf1deIW8fcRaulTzQTRO,Le perv,Carpenter Brut,pop,0,0.524,0.913,0.343,120.076,256000,0.5014868025392583
0LRI2FRHn6EneMfcLAECGr,Kintaro,Stefan Vilijn,latin,0,0.891,0.948,0.568,124.992,303555,0.5220180420982292
1pLh3xuAaDMyux3laCEqaq,소방차 Fire Truck,NCT 127,edm,0,0.724,0.976,0.626,110.006,178565,0.4594303374540595
1JDfWFKXGxMjStMXfMRkto,Heaven - KSHMR Remix,Shaun Frank,edm,0,0.626,0.906,0.337,127.993,240000,0.5345514533912462
3Xi5SYx5pOqte5tLKHEmPb,Bone Saw,gizmo,rap,0,0.964,0.51,0.474,130.028,136650,0.5430504510524558
57eBUbZExwLfwmPtpWcaGY,Starting Again - Radio Edit,East & Young,edm,0,0.488,0.833,0.61,127.954,186000,0.5343885733377881
1KwvqQzquDhC3kr6Q9JC8x,Papa Don't Preach (Short Cut),"Tallak feat,Viv Gee",latin,0,0.683,0.769,0.283,127.0,222693,0.5304042766455062
7zBn162i52sKTHfL6KNYCP,Take Me - Original Mix,Tiësto,edm,0,0.602,0.796,0.408,128.02,361395,0.5346642165051788
1j8pd7HrxRQRohDwfVO0L8,Weaker Girl,BANKS,pop,0,0.26,0.432,0.267,164.154,256080,0.685574674239893
1DzQvaFztN7CnbqcXOO5k0,Come and Get Your Love - Re-Recorded,Redbone,rock,0,0.782,0.808,0.971,104.983,176592,0.43845222185098565
6lk4Nhg2jo5rAh5EYCBH1e,Nuthin But A G Thang,Snoop Dogg,rap,0,0.818,0.713,0.712,94.617,236160,0.3951595389241564
1RLwpJUmnVkJ5VbhhFTh1j,Reina De La Noche - Live,Miguel Rios,rock,0,0.361,0.71,0.464,99.55,277840,0.4157617774807885
5YscJrQyvJVR7vPznSj0gy,Slipping Away (Crier la Vie) [Radio Mix],Moby,rock,0,0.621,0.86,0.772,127.97,219560,0.5344553959238223
0zEnD8K1PZROX1Zsr7QZeq,Апокалипсис,Vitya AK,rap,0,0.803,0.66,0.708,169.98,259843,0.7099064483795523
2630iKSCt6XZQS6npExkfK,God Said Trap (King Trappy III),IDK,r&b,0,0.811,0.59,0.394,120.046,261630,0.5013615101904444
5IfAtlAk8sog58Rx4JpDVa,You're Not My Kind Of Girl,New Edition,r&b,0,0.652,0.873,0.949,95.415,242200,0.3984923154026061
3405QhxkGLYlHMsbn4VMpa,Drum Roll,Chris Read,r&b,0,0.544,0.808,0.462,82.667,197564,0.34525141997995323
2brkLaFwHvbnYqM0VnK06t,Bombs - Sandro Silva Remix,X-Vertigo,edm,0,0.537,0.955,0.435,127.724,294643,0.5334279986635483
6fIRhByXqdptWDaVv6jPDK,Follow The Sound - Edit,RoulnDoors,latin,0,0.672,0.974,0.76,127.028,168189,0.5305212161710658
1nzKLH9FeSV4KZdBwdCPQg,Go Round (feat. Lil Yachty),Rahmeen,rap,0,0.676,0.546,0.665,139.977,180349,0.5846015703307719
4fBzJRTNEKhriwYUa9XLEz,I Like It,Mr. Capone-E,latin,0,0.765,0.764,0.345,96.542,249693,0.4031991313063816
09ceBjuAz0mIyxt8WZt2eu,About Last Night,Miguel Reyes,latin,0,0.737,0.667,0.948,120.061,307800,0.5014241563648514
7fmmaDJBKinXoLsZAI4FKa,Cheap Wine - 2011 Remastered,Cold Chisel,rock,0,0.681,0.893,0.815,123.651,205132,0.5164174741062479
69TENP7mK0C1Qxgi4dpsDp,Sure Boy,Rahsaan Patterson,r&b,0,0.687,0.614,0.414,191.934,238533,0.8015953892415636
3zlXiQYeJJh3BN4up7zSFb,Take That,The Game,rap,0,0.762,0.545,0.411,99.029,184280,0.4135858670230538
3XRZYgmphJbmMEclYCx7Wx,Luna Roja,Soda Stereo,rock,0,0.348,0.661,0.142,92.95,336240,0.3881974607417307
36wyqgGcoaBYC4Lx16Yjtn,Destination Calabria (Edit),Alex Gaudino,edm,0,0.641,0.977,0.381,128.081,179027,0.5349189776144336
4wM51SUZfjpOs6attmHbYi,Deep Inside,LOthief,edm,0,0.937,0.56,0.539,123.032,299120,0.5138322753090544
5RraLIzcFELGf3Bip8t9Q0,HOLUP!,BOBBY,edm,0,0.666,0.948,0.523,100.996,211931,0.42180086869361844
6EQObUawF65Q1uooP02raT,Kanojo to Mugiwaraboushi,T-SQUARE,rock,0,0.708,0.582,0.637,114.974,346600,0.4801787504176412
5exXY1hVwRrlaRuytYLZqW,Miststück,Megaherz,pop,0,0.646,0.906,0.747,99.983,210053,0.4175701637153358
2c8RzaJ9VOLQfIzAT0JDVj,Escape (Into The Sunset) - Radio Mix,Quintino,edm,0,0.567,0.803,0.172,127.998,183750,0.5345723354493819
1aiM4Obm5kOAoZByTf9DQN,Wait For U,Ballin Entertainment,latin,0,0.685,0.386,0.563,127.842,157701,0.5339208152355496
7rWLRWfPsUzU6h7r71vlOM,Constant Surprises,Little Dragon,r&b,0,0.651,0.63,0.684,58.063,273547,0.24249498830604746
0BrhmLM6npAnM6Nce5oZGQ,Tell Me You Love Me - NOTD Remix,Demi Lovato,edm,0,0.586,0.786,0.76,102.486,180773,0.4280237220180421
4GVxCtb2cAs1et06tcKYA7,Take Me In Your Arms Again,Ballin Entertainment,latin,0,0.626,0.708,0.844,129.288,169691,0.5399599064483797
4naD3Z46JeARWoMA2Sj2Gc,Slevel (DJ Ehkir Edit),DJ Ehkir,edm,0,0.649,0.787,0.501,127.993,322535,0.5345514533912462
2jPskMhww8DEwvOB7KmYAB,Dog Years,Maggie Rogers,pop,0,0.641,0.572,0.058,95.018,275554,0.3968342799866355
76Csg9kMXlVY4mjKtohf3e,JAMMU - Original Mix,KSHMR,edm,0,0.641,0.633,0.152,128.013,235764,0.5346349816237889
7oeNKpblHShAKi4l6vqfac,Glory - Extended,Michaell D,edm,0,0.622,0.912,0.232,127.997,285000,0.5345681590377548
7Bpl8pwYiI6t3vEYE8fVoi,Paradise,Sinead Harnett,r&b,0,0.692,0.682,0.277,91.987,260041,0.38417557634480454
4m7NFWPPmR5Lk2F0KLDKUL,Quédate un Ratito Más,Javiera Mena,pop,0,0.61,0.628,0.535,80.012,220499,0.3341630471099232
0QmvXX3cYtoRWLuIKZshaA,Estando Contigo,Marielle Hazlo,latin,0,0.706,0.845,0.887,81.499,208480,0.3403733711994654
2h1rjzw90ZeMgbzOHJFHao,What If I Was Nothing,All That Remains,rock,0,0.434,0.768,0.221,143.993,277360,0.6013740394253257
5sov3e1jSq38hcYBiVTsUl,Rise and Fall - Colony 5 Remix,Colony 5,pop,0,0.267,0.787,0.268,130.039,316160,0.5430963915803542
5FWGGJCESP2aRV8iTkiLhn,Camino Del Sol,Nari & Milani,latin,0,0.645,0.996,0.648,127.97,146250,0.5344553959238223
4JwOG0JBh7HEJIlZb9OXSn,Beast,Vicetone vs Nico Vega,edm,0,0.435,0.906,0.189,128.06,251716,0.534831272970264
2NTzIibZNMSJcVFt9gIpVs,Paiso,Hans Grants,latin,0,0.595,0.551,0.597,170.111,216832,0.7104535583027063
6TUwKZZTGqEDYQb9W3dPf4,Groovy George,Mike Williams,edm,0,0.674,0.869,0.071,127.802,191250,0.5337537587704645
7Lyl8T6UVffsrp0gx7HzgW,Linger - Acoustic Version,The Cranberries,rock,0,0.417,0.535,0.0774,92.069,295867,0.3845180420982292
73hvFhdJiZNtjftb70pe3n,Heiress of Valentina - Alesso Exclusive Mix,Dune,edm,0,0.602,0.928,0.22,128.022,384000,0.534672569328433
4yW29zSXMvOMtj2aDiqUOI,Got Me Waiting,Heavy D & The Boyz,r&b,0,0.781,0.293,0.532,90.212,271467,0.37676244570664885
5qSi2enCOy9spCBQVqsHG0,Heal The World,Michael Jackson,r&b,0,0.534,0.485,0.102,80.923,384307,0.33796775810223856
17zF4zfyb78Cku56d11gkF,Got It,Boys Noize,edm,0,0.462,0.847,0.66,184.084,192743,0.7688105579685934
0kymzJsB4BWaqq1DhOrM8a,Ashamed,Rick Ross,rap,0,0.5,0.867,0.802,154.379,256573,0.6447502505846976
7DGIv9rjJSL7Bfls23QMeh,I Didn't Mean To Turn You On,Robert Palmer,rock,0,0.696,0.634,0.967,120.689,217467,0.5040469428666889
0E7PBMpzhUZXkitQvbWZdf,Molly,Ixzo,r&b,0,0.92,0.407,0.3,114.997,202296,0.48027480788506516
52jHZXtW03EI5qCv3NKg1E,I Can't Quit (feat. Reconcile),Capital Kings,edm,0,0.667,0.974,0.362,127.993,207879,0.5345514533912462
5LIx8Ml1BggykfpwwkOgbC,Crackin - Martin Garrix Edit,Bassjackers,edm,0,0.489,0.885,0.165,128.01,262510,0.5346224523889074
20g0Iatv8qyHzcz5ETphU6,Mood For Lovin',Freddy Moreira,latin,0,0.879,0.846,0.625,99.95,147750,0.4174323421316405
1Rxi6eitNnS37jl4dlAscO,Butterfly - Remix,India.Arie,r&b,0,0.793,0.504,0.453,81.182,249680,0.3390494487136652
1WMKmnOvZYouMzaeEDxYUu,Say It To My Face,Young Buck,rap,0,0.643,0.942,0.331,167.887,220173,0.7011652188439693
34GfAO0JtCmZP6567yODfc,Natural Born Killaz,Dr. Dre,rap,0,0.786,0.926,0.449,91.045,291267,0.38024139659204814
2qIOlORAibicgvcVBv992k,Still Swingin',Papa Roach,edm,0,0.57,0.888,0.679,139.006,203293,0.5805462746408286
2ONFCvnI85yGmDhXT8HyXj,wokeuplikethis* (feat. lil uzi vert),Playboi Carti,rap,0,0.783,0.59,0.425,78.494,235414,0.32782325425993986
39Q27NGvm812YC9PJkXTSi,Driving Ms Daisy,Logic,rap,0,0.657,0.826,0.529,159.991,240587,0.6681882726361511
5G704aGDpvefJ6whgkmeR0,Tutankhamun - Original Mix,Borgeous,edm,0,0.648,0.891,0.183,128.002,203438,0.5345890410958904
1ZE19OuOnqsMFB6V9Gtzcy,Morena - Re-Mix,Hector & Tito,latin,0,0.811,0.75,0.742,93.991,158373,0.392545105245573
6zAg9sjgtmbVdRJ7S0YeYh,Beg For Mercy,G-Unit,rap,0,0.611,0.794,0.837,97.558,158907,0.40744236551954566
5aFLEMNvORv8MXpd4lR0HQ,So Many Tears,2Pac,r&b,0,0.897,0.606,0.588,92.709,239227,0.3871909455395924
39I1EJfi3wODazQm8evBLY,Huvudet I Sanden (feat. Adam Tensta,Familjen,edm,0,0.805,0.746,0.962,128.036,273840,0.5347310390912129
0HjdsfmhSJmGYt2L3BO5jR,My Darling,Eminem,rap,0,0.511,0.79,0.456,170.903,319907,0.7137612763113932
7DUhYlL68zdUkI2ozWS35l,"Sugar, You",Oh Honey,pop,0,0.525,0.785,0.24,132.969,212053,0.5553332776478449
6LYY1uIKNhs52KCmmBrLxD,Cradle To The Grave,Five Finger Death Punch,rock,0,0.508,0.989,0.15,95.008,198040,0.3967925158703642
4zQTsDZqgODryotrqkBvED,Himno A La Alegria - Live,Miguel Rios,rock,0,0.24,0.65,0.503,82.536,302240,0.3447043100567992
4J82lONPEFQ0P9rnkUahI3,Flashing Lights,Laidback Luke,edm,0,0.721,0.961,0.312,128.959,275996,0.5385858670230538
4beLLMy4u2X6FwLIFakpit,Airwave - twoloud Remix,Rank 1,edm,0,0.655,0.906,0.203,128.003,332864,0.5345932175075175
2aQvJuqjeJFOPHinHNm4mI,All Right Now - Remix '91,Free,rock,0,0.71,0.624,0.797,120.44,254467,0.5030070163715336
0JiEGVMAF8wzdnmXVNxELS,Tempted,Squeeze,rock,0,0.725,0.446,0.576,93.76,240867,0.391580354159706
3EADyGIBYk9m26FABcv18T,Closer - Speaker of the House Remix,Elephante,pop,0,0.696,0.784,0.276,111.985,245357,0.4676954560641497
6OsDagqIzRrpRHwAUkeVy2,Out of the Dark,RBYN,edm,0,0.345,0.852,0.326,149.823,204925,0.6257225192114936
6eFVO2OQnuA59a09zVCHaR,Marijuana - Album Version (Edited),Kid Cudi,rap,0,0.67,0.389,0.545,140.987,260200,0.5888197460741731
0IkBsej5dNXm8NXwcenZYO,Sleep Rider,K.D.S,edm,0,0.819,0.825,0.539,114.992,286500,0.48025392582692955
2TD9wVSR6dKi7R0arHRFWT,The Sideshow (feat. Ernie Fresh),DJ Shadow,r&b,0,0.82,0.809,0.284,101.015,208308,0.42188022051453394
7MX4vfOgVipkrlMyBM2jEq,Cinnamon Girl,Neil Young,rock,0,0.642,0.788,0.742,104.643,179960,0.43703224189776146
3QZgmLxDNni6OK6585IH6S,Do It Like Me,Young Buck,rap,0,0.773,0.777,0.594,92.735,231520,0.3872995322418978
64dKauK20hL0fc4VHRWBtn,Misery,Eva Under Fire,rock,0,0.584,0.908,0.546,141.988,221268,0.5930003341129302
4V4mhOnXDBTgx6grdLUWHe,Down up Beat,CASIOPEA,rock,0,0.768,0.476,0.694,96.017,249973,0.4010065152021383
4l3zoheoF9fswu2UBLDzbT,Bring the Madness (Aero Chord Remix) [feat. Mayor Apeshit],Excision,edm,0,0.656,0.934,0.421,174.04,171034,0.7268626795857
3Uo9e1WaAuk4CEcSWIKxuj,Stunt 101,G-Unit,rap,0,0.729,0.766,0.694,95.535,90633,0.3989934847978617
0ZKOe0o0804652Rjep8sTV,24 Stunden - Original Mix,SAM,pop,0,0.573,0.945,0.274,139.991,217653,0.5846600400935517
7ltU7qHAjo7XFCTznK1OeR,Cae El Sol,Soda Stereo,rock,0,0.472,0.687,0.245,98.048,290600,0.4094888072168393
4liHM874gKPYnsqmdOYBZA,Syrup & Honey,Duffy,r&b,0,0.464,0.24,0.287,90.972,198120,0.3799365185432676
4zQxhaMV9hNuDX1PBNQmMA,Call Me The Breeze,Lynyrd Skynyrd,rock,0,0.237,0.698,0.794,186.093,307360,0.7772009689274975
6MPUVY3qsAK2xAzZOrBQU9,Work It Out,Jurassic 5,rap,0,0.83,0.722,0.882,95.525,231907,0.3989517206815904
2KLkehs0krbE0fjxOBAIGH,Aguacero,Altafulla,latin,0,0.644,0.755,0.809,191.948,210730,0.8016538590043435
43LEbsntZ2eKwp6tClYZQT,Every Little Step - Uptown Mix,Bobby Brown,r&b,0,0.714,0.782,0.55,97.997,454000,0.4092758102238557
0SysExuJoYEHdmyzao1PO3,We Ready,Archie Eversole,rap,0,0.756,0.532,0.869,149.975,232480,0.6263573337788172
2gM6K0OQQF4YG6b3fNfga5,Too Late - Original Mix,Ken Loi,edm,0,0.609,0.772,0.344,127.993,352427,0.5345514533912462
4hmCjMZocVqf0oCmMxnooJ,Andamos Armados,Control Machete,latin,0,0.783,0.967,0.325,96.028,233493,0.4010524557300368
09Y1WTdCYfvdJegsPte1A2,Los Olores de Tu Alma,Javiera Mena,pop,0,0.658,0.901,0.393,127.011,300582,0.5304502171734046
7eb1BnyCPyL9fkYv88fYuD,4 Minutes Of Hell Pt. 3,G Herbo,rap,0,0.401,0.833,0.318,142.631,274555,0.5956857667891747
6ry1D09ztAEoE11tS6rGBv,Martin Eden,Nekfeu,r&b,0,0.808,0.643,0.346,86.044,295213,0.35935516204477114
2FkMblDPYXfRedlZPQVtda,Make You Feel - Klaas Stomp Mix,Klaas,edm,0,0.824,0.664,0.698,128.019,360427,0.5346600400935516
0x6sp8GeimTiAUVGkp3ZGv,Little Wing,Jimi Hendrix,rock,0,0.487,0.537,0.442,139.601,145533,0.583031239558971
2DM9JVZY1Kl2bvxWE2ifqE,#Twerkit,Busta Rhymes,rap,0,0.584,0.917,0.652,149.704,231320,0.6252255262278651
4UyqvzVO1qVf4gx8y2cZpj,Life's A Bitch - Explicit Album Version,Nas,rap,0,0.81,0.5,0.336,90.036,209307,0.37602739726027395
1QTeMDnelf4xkKY5ONSnda,The City,The Game,rap,0,0.574,0.787,0.302,144.474,341453,0.6033828934179752
3pC1ILr9KzmQLMe8Kn5QBG,To the Max,DJ Khaled,rap,0,0.461,0.812,0.72,159.869,193902,0.6676787504176411
50Xbiaj29QvHFy6gwNeL0K,Armed and Ready - 2009 Remastered Version,Michael Schenker Group,rock,0,0.329,0.941,0.77,171.632,251320,0.716805880387571
4k9ej5Gmf6O2G66giJN7sM,Jam - Mat.Joe's Pump It Remix,Vangelis Kostoxenakis,edm,0,0.795,0.76,0.328,123.991,408393,0.5178374540594721
1fxwD70zSHgakPFIAC0pz7,Ahora no,FMK,rap,0,0.647,0.484,0.436,139.847,199161,0.584058636819245
4JYX9gxAGrRduTHDVMqYXj,L'indécision,Da Silva,rock,0,0.67,0.611,0.912,142.263,185066,0.594148847310391
67ipsEiJjlqk8H2eybkl83,Partouze,Steve Angello & Sebastian Ingrosso,edm,0,0.87,0.901,0.816,128.13,129347,0.5351236217841631
0vyMjZiCTHUw6p2Jst8QSI,Freedom,Jayceeoh,edm,0,0.491,0.873,0.49,132.946,161194,0.555237220180421
31H7LPONnW6megZrmnN5th,Crack A Bottle,Eminem,rap,0,0.516,0.874,0.391,169.561,297520,0.7081565319077848
3Zh8DQM9VMQC3hIEvHmQTM,Tonight,Bailo,edm,0,0.51,0.822,0.306,154.873,173419,0.6468133979284998
6go1wE4EM2aTQy4ciVbCWe,The Fleeting Deep,Carptree,rock,0,0.208,0.652,0.126,95.639,466120,0.3994278316070832
3hM1VFXNCbxGOwW5I2MDVv,Shine On (Heiko & Maiko's Gute Laune Radio Edit),Sunloverz,edm,0,0.787,0.703,0.888,132.031,185013,0.5514158035415971
1DgwC3jQkAml7Os6XjxKmY,До тла,Blvckross,rap,0,0.424,0.612,0.157,176.188,232777,0.7358336117607751
0SrczT8VHoziloOp4adnhC,2112 Overture / The Temples Of Syrinx - Chronicles Version,Rush,rock,0,0.369,0.883,0.308,133.46,404213,0.5573838957567658
0jgh0AwFawsaiuTOiWDzfS,Soundwave - Radio Edit,R3HAB,edm,0,0.581,0.904,0.32,127.902,183750,0.5341713999331774
69uHPrBVFB3QuNFc3C1MND,A Day In My Life (Without You),Lisette Melendez,latin,0,0.606,0.947,0.789,119.104,235040,0.49742733043768794
0mMmhuNtbJalQCZy5VhVwk,GATman And Robbin,50 Cent,rap,0,0.692,0.911,0.629,174.016,226441,0.7267624457066488
2Q7sv9S6AaKBjNn7DKIJKD,Spend Some Time,Eminem,rap,0,0.695,0.61,0.133,83.659,310720,0.3493944203140662
2MFB0iJptgZtQGUz0PezFa,Love U Show,Jamie Jones,r&b,0,0.549,0.51,0.535,170.128,269000,0.7105245573003675
0adV20LcO8lHO8BOn0TYlR,Let Me Be Real,Fedde Le Grand feat. Mitch Crown,edm,0,0.644,0.711,0.591,126.019,188240,0.5263072168392917
1PB9jyumBYH6jbVpzr3DSs,Late Night Rendezvous,Carl Thomas,r&b,0,0.464,0.465,0.448,63.14,230093,0.2636986301369863
4DBKiDC6keXW8a4deVQ0Qs,Wake Up,Fetty Wap,rap,0,0.647,0.673,0.527,179.971,224000,0.7516329769462078
38m5cUBHsFhD9xsjvRNOKc,Halfway To Heaven,Panama Wedding,pop,0,0.637,0.678,0.759,164.946,207227,0.68888239224858
4Aa6cwl4QQMo61ej9Ucxeu,Each Day Gets Better,John Legend,r&b,0,0.73,0.527,0.602,99.946,227893,0.41741563648513197
4owHUY35pdaxpH6UeqGjJ3,Get Loose - Tiësto Remix,Showtek,edm,0,0.617,0.931,0.0641,130.047,343588,0.5431298028733712
6pbhtrRxS6xt0GnEKtLxXb,U Do It For Me,Algebra Blessett,r&b,0,0.692,0.707,0.525,89.06,240733,0.3719512195121951
5UWOfAY5jxIB8bcwwIEZMp,25 Lighters,Fat Pat,rap,0,0.827,0.647,0.748,167.904,288760,0.7012362178416305
4Rd3IGR94ZgUENKYyXhdcz,Hold on,Henrik B,edm,0,0.421,0.705,0.496,127.946,237984,0.5343551620447712
0mCxb9UFHau4aG14oRPl0t,American Funeral,Alex Da Kid,pop,0,0.551,0.528,0.165,74.421,195356,0.3108127297026395
4j8rtQdkL8iXIgaraXjbs4,I Like The Way She Do It,G-Unit,rap,0,0.492,0.805,0.264,93.694,232600,0.3913047109923154
3feSwo9dMR0sbvdPU02xbh,If You Wouldn't Mind,2nd Exit,r&b,0,0.766,0.592,0.833,179.985,238499,0.7516914467089877
2nVTEsjkG2vscrByFEqYp1,Je Weet Et,Thc,rap,0,0.654,0.881,0.907,176.031,230468,0.7351779151353157
6RsnwfOHuNfYw1vMZbAy8l,Choca,Plan B,latin,0,0.858,0.835,0.466,88.0,220987,0.3675242231874374
6zSZI2W8Jg8WCNqKma2tPL,Home - Tiësto Vs. twoloud Remix,Dotan,edm,0,0.636,0.871,0.2,128.173,220920,0.5353032074841296
7K93PgKyLPZBQt9fPDE1K4,Sweet Dreams,BØRNS,pop,0,0.623,0.548,0.319,91.964,199767,0.38407951887738057
4abUFnHLBPsJBsZbUcqnM9,Ah Yeah - Original Mix,Will Sparks,edm,0,0.824,0.756,0.762,127.981,204375,0.5345013364517207
2GHNZvjA57wLRl4FVk0MhS,The Munsta,SCNDL,edm,0,0.756,0.953,0.805,127.987,249375,0.5345263949214835
3YFL9MGkd7UEsXsvREEoNk,Got Me Waiting - Remix,Heavy D & The Boyz,r&b,0,0.634,0.538,0.428,78.113,371400,0.32623204143000334
6Q8Kun3iyWdIZvwmrrfMxe,Last Night In LA - Konan Freestyle,Krept & Konan,rap,0,0.721,0.675,0.5,92.78,189573,0.38748747076511864
4HCsKNye8SYImpwXnurwmN,Prrrum - Remix,Cosculluela,latin,0,0.857,0.772,0.727,90.034,253600,0.3760190444370197
2Dr76N76UX0xtZoLvwe3WY,Hello,Eminem,rap,0,0.862,0.936,0.718,96.0,248200,0.4009355162044771
2ySKRXKN58cbIlY1cxd80y,I NEED U,BTS,edm,0,0.486,0.88,0.71,158.043,210987,0.6600526227865019
2xw83SYMla3pwGna8llGWi,Cure,Moonchild,r&b,0,0.538,0.296,0.172,85.38,246147,0.3565820247243568
66YYA7oZODDy61bE03UoK0,Alien,Rim'K,r&b,0,0.478,0.709,0.317,108.16,251987,0.45172068159037754
4NZg8df9BxJ6spPDnr6Z9T,Rollup - Baauer Remix,Flosstradamus,rap,0,0.602,0.97,0.736,165.111,191053,0.6895715001670565
06qKEP3ITnVPmH2ZW1zYvn,Shotgun - Quintino Remix,Yellow Claw,edm,0,0.742,0.93,0.337,127.977,293307,0.5344846308052121
1TutDbND05vlHy9JwsrMJH,Picasso Baby,JAY-Z,rap,0,0.562,0.738,0.689,86.084,245787,0.35952221850985633
5okFkhRbWOSDWp3c15ouMB,Loser,The Cleverlys,r&b,0,0.54,0.662,0.58,163.989,259389,0.6848855663214166
2OmjhVnagJ8SVJDbj9eWrL,Sanctified,Rick Ross,rap,0,0.739,0.523,0.228,125.99,289627,0.5261861009021049
4Z3RyalTDADxdK5LKEl8Ys,Secreto Perfecto,Jotdog,pop,0,0.699,0.832,0.586,120.932,180488,0.5050618108920816
02803el8p3mKqcJzJ3Agpp,WhatWasThat,BONES,rap,0,0.722,0.519,0.128,99.987,143833,0.4175868693618443
5hvXP3n724pq9Cx0FR3AAY,City of Dreams (feat. Ruben Haze),Dirty South & Alesso,edm,0,0.472,0.829,0.159,127.953,279375,0.534384396926161
0AN7buveJEF1x9YwnAbumB,Things That You Do,LemKuuja,r&b,0,0.679,0.725,0.732,120.011,259495,0.5012153357834948
3zKJTDUeyoXw629NyVqHsb,Eyes Reloaded (Kaskade Mash),Sebastian Ingrosso & Tommy Trash,edm,0,0.586,0.895,0.158,128.014,360202,0.5346391580354161
0aCI9tg8Pb9l1uoOPk9R8n,Love Like Mine,Miami Horror,pop,0,0.663,0.938,0.793,117.985,250653,0.4927539258269295
3ei99dge15PXGB99SCSA4y,I Will,Alison Krauss,r&b,0,0.554,0.22,0.582,109.548,244067,0.45751754092883395
6PF9OvMNlndPgJ4ArsJCq3,One Thing Leads To Another,The Fixx,rock,0,0.785,0.948,0.967,136.811,204587,0.5713790511192783
2JuXAsyRpfM34KukQkOJtk,God Is In The Rain,Suicide Commando,pop,0,0.469,0.937,0.102,126.01,329747,0.5262696291346476
5wkHc9kBoV1jcoCE95ucjg,Pregnant,Malaa,edm,0,0.846,0.873,0.294,120.981,257932,0.5052664550618109
4El0uhACah17ysgOWAXhrG,Wish List,KHEMIS,edm,0,0.516,0.612,0.37,149.941,149854,0.6262153357834949
7bQLDZ0sADheki5ic1n7Op,Tennessee,Arrested Development,r&b,0,0.816,0.653,0.655,99.879,272707,0.4171358169061143
7jTEQrKXaazC3CGQ4gI6xN,The Sky Is The Limit,Boris Brejcha,edm,0,0.812,0.666,0.178,125.015,485760,0.5221140995656532
5PXYxcgAbE8cNX7SbQIPw4,Røgmaskine - Edit,Morten Hampenberg & Alexander Brown,edm,0,0.772,0.825,0.101,126.015,230507,0.5262905111927831
0ZhBEJBNEPjHIZdJZ6I1xU,Cojela Que Va Sin Jockey,Daddy Yankee,latin,0,0.825,0.598,0.602,95.029,183760,0.3968802205145339
2gfToY9trgUdYIgPkc8zwR,Thanks A Million,Jay Hardway,edm,0,0.662,0.81,0.455,120.01,216407,0.5012111593718677
0lUapdlNXIpIziheXthrTa,Humpin' Around - Video Edit,Bobby Brown,r&b,0,0.702,0.89,0.468,110.24,263440,0.4604076177748079
